rxn num,lv,uv,ldGr,udGr
495,0.0,0.0,-171.474398,-0.0001
496,0.0,0.0,0.0001,45.69212
497,0.0,0.0,-173.206994,43.158685
498,0.0,0.0,-171.97844,-0.0001
515,0.0,0.0,-256.38117,-23.158422
517,0.0,0.0,-262.027157,-24.206179
519,0.0,1000.0,-188.119164,-14.273709
523,0.0,1000.0,-166.170166,-0.0001
525,0.0,997.082448,-14.71877,-0.0001
530,0.0,0.0,-34.626947,-0.0001
534,0.0,0.0,-172.165046,21.986298
538,0.0,1000.0,-78.476867,-0.0001
551,0.0,1000.0,-330.765222,-0.0004
552,0.066705,999.576145,-416.341492,-235.873688
553,0.0,209.859076,-202.40501,-0.0001
554,0.0,1000.0,-245.865486,-0.0001
555,0.0,1000.0,-83.128156,-0.0001
562,0.0,0.0,0.0001,83.066115
563,0.0,0.0,0.0001,72.62556
564,0.0,0.0,0.0001,72.625578
568,0.0,0.0,-inf,inf
572,0.0,1000.0,-158.912538,-0.0001
574,0.0,1000.0,-30.112726,-0.0001
579,-40.453407,1000.0,-26.610885,55.944459
582,0.8956,1000.0,-179.428242,-0.0001
587,0.0,1000.0,-48.350436,-0.0001
596,0.0,1000.0,-203.003532,-0.0001
601,-1000.0,1000.0,-205.58729,101.963371
603,-1000.0,1000.0,-199.856577,101.099666
609,0.0,299.79868,-169.17228,-0.0001
610,0.066705,999.576145,-196.606194,-0.0001
616,0.066718,1000.0,-164.649878,-0.0001
622,0.066718,1000.0,-24.709017,-0.0001
634,0.0,1000.0,-78.794306,-0.0001
639,0.0,1000.0,-126.70249,-0.0001
649,0.0,1000.0,-61.391812,-19.796239
702,5.612747,1000.0,-157.622363,-0.0001
707,0.0,0.0,0.0001,121.009659
709,0.0,0.0,-349.231318,104.064862
713,1.83297,251.689901,-269.744462,-45.003232
720,0.0,0.0,-91.388248,144.427734
721,0.0,1000.0,-92.683,-0.0001
723,0.0,0.0,0.0001,145.166476
726,9.703749,1000.0,-81.122952,161.2741
733,0.0,0.0,-252.10302,-89.784669
735,0.0,1000.0,-259.604919,114.376125
739,0.039561,1000.0,-56.546825,-0.0001
742,0.0,140.989937,-49.497177,-0.0001
746,-45.632868,1000.0,-53.275244,64.068489
749,9.85145,1000.0,-58.567335,48.868699
751,3.676193,802.19995,-23.68795,-0.0001
753,0.0,78.850805,-347.990213,-0.0001
757,-1000.0,1000.0,-89.482224,43.333165
758,0.0,1000.0,-147.844736,-0.0001
759,0.0,4.626716,-197.22759,-0.0001
766,0.0,299.79868,-401.068834,-0.0001
769,0.0,1000.0,-135.960733,-0.0003
775,0.0,0.0,-562.120326,-51.531767
778,0.0,1000.0,-34.310418,-0.0001
779,0.0,1000.0,-69.912632,181.886183
